year,age,pob,sex
1982,94,1318.631091,m
1982,95,2153.411777,m
1983,0,131138.5694,m
1983,1,127083.6096,m
1983,2,123732.9022,m
1983,3,120985.4268,m
1983,4,118740.1629,m
1983,5,116896.0898,m
1983,6,115352.1871,m
1983,7,114007.4342,m
1983,8,112760.8105,m
1983,9,111511.2956,m
1983,10,110390.1117,m
1983,11,109528.4812,m
1983,12,107664.1692,m
1983,13,104231.6698,m
1983,14,99826.69068,m
1983,15,95528.79536,m
1983,16,91024.09018,m
1983,17,87275.91991,m
1983,18,84841.25296,m
1983,19,83212.69243,m
1983,20,81399.96764,m
1983,21,79690.04625,m
1983,22,77435.42366,m
1983,23,74242.95835,m
1983,24,70498.23568,m
1983,25,66940.04826,m
1983,26,63372.71645,m
1983,27,60284.73385,m
1983,28,57978.25279,m
1983,29,56185.28127,m
1983,30,54370.64392,m
1983,31,52683.33863,m
1983,32,50822.94365,m
1983,33,48599.71819,m
1983,34,46198.43778,m
1983,35,43939.14059,m
1983,36,41692.4452,m
1983,37,39865.65315,m
1983,38,38672.62777,m
1983,39,37879.99657,m
1983,40,37100.52014,m
1983,41,36483.64203,m
1983,42,35491.95843,m
1983,43,33842.04203,m
1983,44,31822.83838,m
1983,45,29922.38179,m
1983,46,27941.85919,m
1983,47,26548.46694,m
1983,48,26090.87125,m
1983,49,26196.06381,m
1983,50,26232.59418,m
1983,51,26435.02135,m
1983,52,25990.5288,m
1983,53,24465.65285,m
1983,54,22299.74277,m
1983,55,20282.83276,m
1983,56,18157.58154,m
1983,57,16704.66454,m
1983,58,16360.3114,m
1983,59,16695.73786,m
1983,60,16913.80737,m
1983,61,17255.40013,m
1983,62,17057.45973,m
1983,63,15935.89528,m
1983,64,14259.89635,m
1983,65,12729.80562,m
1983,66,11142.02916,m
1983,67,10017.86435,m
1983,68,9666.819024,m
1983,69,9794.324917,m
1983,70,9831.784592,m
1983,71,9935.491909,m
1983,72,9731.241939,m
1983,73,8989.263933,m
1983,74,7921.86946,m
1983,75,6948.854397,m
1983,76,5959.515838,m
1983,77,5189.741382,m
1983,78,4790.539839,m
1983,79,4624.094598,m
1983,80,4422.342296,m
1983,81,4263.810079,m
1983,82,3968.734073,m
1983,83,3428.730832,m
1983,84,2750.65942,m
1983,85,2170.52441,m
1983,86,1666.03936,m
1983,87,1214.917827,m
1983,88,837.9218709,m
1983,89,555.8135514,m
1983,90,389.3549284,m
1983,91,359.308062,m
1983,92,486.4350118,m
1983,93,791.4978379,m
1983,94,1295.2586,m
1983,95,2186.964214,m
1984,0,131073.026,m
1984,1,127355.4885,m
1984,2,124323.6216,m
1984,3,121874.3829,m
1984,4,119904.73,m
1984,5,118311.6206,m
1984,6,116992.0122,m
1984,7,115842.8626,m
1984,8,114761.1293,m
1984,9,113643.77,m
1984,10,112632.8743,m
1984,11,111870.5319,m
1984,12,110028.0402,m
1984,13,106512.0929,m
1984,14,101955.0437,m
1984,15,97502.97393,m
1984,16,92831.17304,m
1984,17,88944.94005,m
1984,18,86429.7012,m
1984,19,84762.54126,m
1984,20,82900.55631,m
1984,21,81130.85216,m
1984,22,78870.43761,m
1984,23,75749.70168,m
1984,24,72124.11422,m
1984,25,68683.07468,m
1984,26,65245.88547,m
1984,27,62238.56264,m
1984,28,59928.7816,m
1984,29,58078.62306,m
1984,30,56212.74325,m
1984,31,54462.51205,m
1984,32,52563.70521,m
1984,33,50348.7766,m
1984,34,47979.84187,m
1984,35,45739.65771,m
1984,36,43515.38666,m
1984,37,41657.1275,m
1984,38,40349.44325,m
1984,39,39391.11673,m
1984,40,38451.66276,m
1984,41,37663.53241,m
1984,42,36545.97604,m
1984,43,34847.68834,m
1984,44,32828.36455,m
1984,45,30919.60425,m
1984,46,28939.80635,m
1984,47,27515.54572,m
1984,48,26971.50935,m
1984,49,26958.90428,m
1984,50,26889.66006,m
1984,51,26983.88218,m
1984,52,26472.81327,m
1984,53,24947.43139,m
1984,54,22822.767,m
1984,55,20841.77456,m
1984,56,18758.54564,m
1984,57,17326.21648,m
1984,58,16963.21148,m
1984,59,17255.4178,m
1984,60,17436.74555,m
1984,61,17740.14952,m
1984,62,17513.31286,m
1984,63,16380.0471,m
1984,64,14701.8901,m
1984,65,13166.75441,m
1984,66,11577.28097,m
1984,67,10433.67743,m
1984,68,10034.91335,m
1984,69,10098.65271,m
1984,70,10075.93498,m
1984,71,10115.36633,m
1984,72,9872.599848,m
1984,73,9133.504028,m
1984,74,8094.741639,m
1984,75,7146.604619,m
1984,76,6186.431797,m
1984,77,5428.646289,m
1984,78,5011.287916,m
1984,79,4808.159598,m
1984,80,4574.741039,m
1984,81,4383.596229,m
1984,82,4065.975592,m
1984,83,3520.938957,m
1984,84,2848.640785,m
1984,85,2269.892319,m
1984,86,1764.19124,m
1984,87,1311.035229,m
1984,88,930.1408934,m
1984,89,641.2248415,m
1984,90,464.0036812,m
1984,91,418.1940202,m
1984,92,523.5124665,m
1984,93,799.6756279,m
1984,94,1266.400112,m
1984,95,2221.039435,m
1985,0,131003.1989,m
1985,1,127625.4869,m
1985,2,124916.026,m
1985,3,122769.5187,m
1985,4,121080.6673,m
1985,5,119744.1742,m
1985,6,118654.7419,m
1985,7,117707.0727,m
1985,8,116795.869,m
1985,9,115815.8332,m
1985,10,114920.2927,m
1985,11,114262.5749,m
1985,12,112444.2571,m
1985,13,108842.7918,m
1985,14,104128.7564,m
1985,15,99517.94147,m
1985,16,94674.38768,m
1985,17,90646.10622,m
1985,18,88047.74802,m
1985,19,86340.65519,m
1985,20,84427.84339,m
1985,21,82596.29885,m
1985,22,80331.05482,m
1985,23,77287.45929,m
1985,24,73789.15437,m
1985,25,70473.24992,m
1985,26,67174.90281,m
1985,27,64254.32246,m
1985,28,61942.85083,m
1985,29,60034.28613,m
1985,30,58116.18295,m
1985,31,56301.14842,m
1985,32,54364.09373,m
1985,33,52161.26926,m
1985,34,49830.33872,m
1985,35,47614.02881,m
1985,36,45417.37034,m
1985,37,43528.10359,m
1985,38,42098.89675,m
1985,39,40963.49345,m
1985,40,39853.18462,m
1985,41,38881.97067,m
1985,42,37630.43973,m
1985,43,35882.10118,m
1985,44,33864.97459,m
1985,45,31949.44452,m
1985,46,29972.48325,m
1985,47,28517.11011,m
1985,48,27882.22293,m
1985,49,27745.01369,m
1985,50,27564.03752,m
1985,51,27543.89658,m
1985,52,26962.87305,m
1985,53,25438.0679,m
1985,54,23358.51546,m
1985,55,21416.90086,m
1985,56,19379.5892,m
1985,57,17970.00086,m
1985,58,17587.41526,m
1985,59,17833.56576,m
1985,60,17975.77287,m
1985,61,18238.41237,m
1985,62,17981.1713,m
1985,63,16836.57186,m
1985,64,15157.71019,m
1985,65,13618.69363,m
1985,66,12028.94075,m
1985,67,10865.86935,m
1985,68,10417.01242,m
1985,69,10413.23691,m
1985,70,10326.88103,m
1985,71,10298.28222,m
1985,72,10014.95273,m
1985,73,9279.484194,m
1985,74,8271.822577,m
1985,75,7350.751615,m
1985,76,6422.229863,m
1985,77,5677.664756,m
1985,78,5241.210154,m
1985,79,4999.145846,m
1985,80,4732.127778,m
1985,81,4506.260778,m
1985,82,4165.046095,m
1985,83,3615.711953,m
1985,84,2950.98956,m
1985,85,2374.911913,m
1985,86,1868.908429,m
1985,87,1414.408527,m
1985,88,1029.94222,m
1985,89,734.0395231,m
1985,90,545.2304505,m
1985,91,482.0450166,m
1985,92,563.0132355,m
1985,93,806.6651217,m
1985,94,1231.530689,m
1985,95,2255.645583,m
1986,0,130929.1472,m
1986,1,127893.5852,m
1986,2,125510.0769,m
1986,3,123670.8271,m
1986,4,122268.0408,m
1986,5,121193.9226,m
1986,6,120340.6774,m
1986,7,119600.51,m
1986,8,118865.6252,m
1986,9,118028.2279,m
1986,10,117253.2638,m
1986,11,116705.6789,m
1986,12,114913.9727,m
1986,13,111224.868,m
1986,14,106348.7926,m
1986,15,101574.5418,m
1986,16,96554.46429,m
1986,17,92380.04475,m
1986,18,89695.94095,m
1986,19,87947.53085,m
1986,20,85982.27322,m
1986,21,84086.76259,m
1986,22,81817.70139,m
1986,23,78856.88213,m
1986,24,75494.34076,m
1986,25,72311.88841,m
1986,26,69161.4441,m
1986,27,66333.95207,m
1986,28,64022.49265,m
1986,29,62054.29179,m
1986,30,60082.97922,m
1986,31,58201.20993,m
1986,32,56226.1405,m
1986,33,54039.50587,m
1986,34,51752.62292,m
1986,35,49565.28914,m
1986,36,47401.80368,m
1986,37,45482.07703,m
1986,38,43924.13041,m
1986,39,42599.64223,m
1986,40,41307.00705,m
1986,41,40140.23075,m
1986,42,38746.18845,m
1986,43,36946.05207,m
1986,44,34933.60255,m
1986,45,33012.9515,m
1986,46,31041.07971,m
1986,47,29554.37642,m
1986,48,28824.04843,m
1986,49,28555.12887,m
1986,50,28256.20759,m
1986,51,28115.28285,m
1986,52,27460.78736,m
1986,53,25937.70184,m
1986,54,23907.31169,m
1986,55,22008.70062,m
1986,56,20021.38675,m
1986,57,18636.79505,m
1986,58,18233.65799,m
1986,59,18430.78568,m
1986,60,18531.38285,m
1986,61,18750.56103,m
1986,62,18461.34368,m
1986,63,17305.81383,m
1986,64,15627.79457,m
1986,65,14086.14027,m
1986,66,12497.61718,m
1986,67,11315.06838,m
1986,68,10813.64656,m
1986,69,10738.44037,m
1986,70,10584.83231,m
1986,71,10484.28167,m
1986,72,10158.25437,m
1986,73,9427.200208,m
1986,74,8453.23016,m
1986,75,7561.523042,m
1986,76,6667.26427,m
1986,77,5937.212386,m
1986,78,5480.671606,m
1986,79,5197.301868,m
1986,80,4894.64937,m
1986,81,4631.833434,m
1986,82,4265.936477,m
1986,83,3713.130513,m
1986,84,3057.951646,m
1986,85,2485.95443,m
1986,86,1980.656515,m
1986,87,1525.575553,m
1986,88,1137.902009,m
1986,89,834.8263528,m
1986,90,633.5390508,m
1986,91,551.2305709,m
1986,92,605.0913807,m
1986,93,812.3119479,m
1986,94,1190.08274,m
1986,95,2290.790932,m
1987,0,130850.9346,m
1987,1,128159.7644,m
1987,2,126105.734,m
1987,3,124578.2991,m
1987,4,123466.9152,m
1987,5,122661.0381,m
1987,6,122050.1235,m
1987,7,121523.627,m
1987,8,120971.0043,m
1987,9,120281.7111,m
1987,10,119632.7029,m
1987,11,119200.9354,m
1987,12,117438.3646,m
1987,13,113659.4465,m
1987,14,108616.1365,m
1987,15,103673.6362,m
1987,16,98472.14804,m
1987,17,94147.3944,m
1987,18,91374.83754,m
1987,19,89583.67302,m
1987,20,87564.29654,m
1987,21,85602.62392,m
1987,22,83330.80956,m
1987,23,80458.6352,m
1987,24,77240.68379,m
1987,25,74200.3421,m
1987,26,71207.2355,m
1987,27,68479.45056,m
1987,28,66169.80352,m
1987,29,64140.72621,m
1987,30,62115.21373,m
1987,31,60164.72243,m
1987,32,58151.94538,m
1987,33,55985.88043,m
1987,34,53749.49479,m
1987,35,51596.59903,m
1987,36,49472.24046,m
1987,37,47522.69612,m
1987,38,45828.42206,m
1987,39,44302.18288,m
1987,40,42815.12618,m
1987,41,41439.62927,m
1987,42,39894.08232,m
1987,43,38040.33077,m
1987,44,36035.20941,m
1987,45,34111.20719,m
1987,46,32146.8259,m
1987,47,30628.60366,m
1987,48,29798.05829,m
1987,49,29390.01066,m
1987,50,28966.66535,m
1987,51,28698.26326,m
1987,52,27966.63414,m
1987,53,26446.47393,m
1987,54,24469.48785,m
1987,55,22617.67806,m
1987,56,20684.63557,m
1987,57,19327.40326,m
1987,58,18902.69993,m
1987,59,19047.70116,m
1987,60,19104.08414,m
1987,61,19276.97795,m
1987,62,18954.14627,m
1987,63,17788.12687,m
1987,64,16112.59528,m
1987,65,14569.6293,m
1987,66,12983.94137,m
1987,67,11781.92652,m
1987,68,11225.36606,m
1987,69,11074.63911,m
1987,70,10850.00531,m
1987,71,10673.40692,m
1987,72,10302.45518,m
1987,73,9576.646391,m
1987,74,8639.086061,m
1987,75,7779.155174,m
1987,76,6921.903665,m
1987,77,6207.721801,m
1987,78,5730.051524,m
1987,79,5402.884498,m
1987,80,5062.455711,m
1987,81,4760.340483,m
1987,82,4368.6332,m
1987,83,3813.27866,m
1987,84,3169.789105,m
1987,85,2603.417244,m
1987,86,2099.934852,m
1987,87,1645.113706,m
1987,88,1254.639068,m
1987,89,944.1962047,m
1987,90,729.4703792,m
1987,91,626.1468563,m
1987,92,649.9109002,m
1987,93,816.4477755,m
1987,94,1141.442746,m
1987,95,2326.483883,m
1988,0,130768.6295,m
1988,1,128424.0064,m
1988,2,126702.9558,m
1988,3,125491.9232,m
1988,4,124677.3541,m
1988,5,124145.6941,m
1988,6,123783.3886,m
1988,7,123476.8831,m
1988,8,123112.6232,m
1988,9,122577.0543,m
1988,10,122059.5438,m
1988,11,121749.4593,m
1988,12,120018.6366,m
1988,13,116147.6774,m
1988,14,110931.793,m
1988,15,105816.1039,m
1988,16,100428.1994,m
1988,17,95948.8066,m
1988,18,93085.00555,m
1988,19,91249.59467,m
1988,20,89174.37051,m
1988,21,87144.26758,m
1988,22,84870.81773,m
1988,23,82093.39781,m
1988,24,79029.22025,m
1988,25,76140.00147,m
1988,26,73314.05523,m
1988,27,70692.8792,m
1988,28,68386.94619,m
1988,29,66295.74245,m
1988,30,64215.03568,m
1988,31,62193.77747,m
1988,32,60143.67899,m
1988,33,58002.8743,m
1988,34,55823.86448,m
1988,35,53711.24903,m
1988,36,51632.38699,m
1988,37,49653.76837,m
1988,38,47815.19109,m
1988,39,46073.84396,m
1988,40,44379.61594,m
1988,41,42781.52693,m
1988,42,41075.00308,m
1988,43,39165.74559,m
1988,44,37170.78379,m
1988,45,35245.32773,m
1988,46,33290.99369,m
1988,47,31741.09502,m
1988,48,30805.36217,m
1988,49,30250.44469,m
1988,50,29695.92038,m
1988,51,29293.06412,m
1988,52,28480.48995,m
1988,53,26964.52613,m
1988,54,25045.385,m
1988,55,23244.35318,m
1988,56,21370.0564,m
1988,57,20042.6574,m
1988,58,19595.32722,m
1988,59,19684.95608,m
1988,60,19694.40097,m
1988,61,19818.0559,m
1988,62,19459.90315,m
1988,63,18283.87467,m
1988,64,16612.57889,m
1988,65,15069.7143,m
1988,66,13488.56767,m
1988,67,12267.12043,m
1988,68,11652.74196,m
1988,69,11422.22278,m
1988,70,11122.62374,m
1988,71,10865.70036,m
1988,72,10447.50206,m
1988,73,9727.815527,m
1988,74,8829.515872,m
1988,75,8003.893251,m
1988,76,7186.531716,m
1988,77,6489.64335,m
1988,78,5989.743905,m
1988,79,5616.159108,m
1988,80,5235.699679,m
1988,81,4891.804366,m
1988,82,4473.117878,m
1988,83,3916.243938,m
1988,84,3286.781304,m
1988,85,2727.725753,m
1988,86,2227.279023,m
1988,87,1773.64285,m
1988,88,1380.817979,m
1988,89,1062.805153,m
1988,90,833.6051166,m
1988,91,707.2186135,m
1988,92,697.6463876,m
1988,93,818.8891827,m
1988,94,1084.947743,m
1988,95,2362.732967,m
1989,0,130682.3052,m
1989,1,128686.2933,m
1989,2,127301.6986,m
1989,3,126411.6859,m
1989,4,125899.4196,m
1989,5,125648.0642,m
1989,6,125540.7844,m
1989,7,125460.7447,m
1989,8,125291.1096,m
1989,9,124915.0437,m
1989,10,124534.7395,m
1989,11,124352.3893,m
1989,12,122656.0184,m
1989,13,118690.7353,m
1989,14,113296.7884,m
1989,15,108002.8424,m
1989,16,102423.3945,m
1989,17,97784.94576,m
1989,18,94827.02309,m
1989,19,92945.81715,m
1989,20,90812.95879,m
1989,21,88712.0825,m
1989,22,86438.17051,m
1989,23,83761.86393,m
1989,24,80861.01406,m
1989,25,78132.29666,m
1989,26,75483.73521,m
1989,27,72976.36339,m
1989,28,70676.15182,m
1989,29,68521.56263,m
1989,30,66384.66401,m
1989,31,64290.53436,m
1989,32,62203.58509,m
1989,33,60093.05942,m
1989,34,57978.75636,m
1989,35,55912.66531,m
1989,36,53886.10872,m
1989,37,51879.26752,m
1989,38,49888.00454,m
1989,39,47917.46724,m
1989,40,46002.6311,m
1989,41,44167.33008,m
1989,42,42289.85456,m
1989,43,40323.12364,m
1989,44,38341.34272,m
1989,45,36416.46448,m
1989,46,34474.89808,m
1989,47,32893.19943,m
1989,48,31847.10832,m
1989,49,31137.24223,m
1989,50,30444.49716,m
1989,51,29899.91584,m
1989,52,29002.42976,m
1989,53,27492.00157,m
1989,54,25635.35331,m
1989,55,23889.26222,m
1989,56,22078.39428,m
1989,57,20783.41807,m
1989,58,20312.35274,m
1989,59,20343.21526,m
1989,60,20302.87361,m
1989,61,20374.19832,m
1989,62,19978.94636,m
1989,63,18793.43103,m
1989,64,17128.22699,m
1989,65,15586.96808,m
1989,66,14012.17453,m
1989,67,12771.3523,m
1989,68,12096.36678,m
1989,69,11781.5952,m
1989,70,11402.91877,m
1989,71,11061.20446,m
1989,72,10593.33818,m
1989,73,9880.698779,m
1989,74,9024.649246,m
1989,75,8235.991825,m
1989,76,7461.547737,m
1989,77,6783.445852,m
1989,78,6260.158052,m
1989,79,5837.399843,m
1989,80,5414.537069,m
1989,81,5026.243221,m
1989,82,4579.366827,m
1989,83,4022.117619,m
1989,84,3409.226139,m
1989,85,2859.33541,m
1989,86,2363.263488,m
1989,87,1911.828431,m
1989,88,1517.152456,m
1989,89,1191.357781,m
1989,90,946.5666244,m
1989,91,794.901203,m
1989,92,748.4837352,m
1989,93,819.4364388,m
1989,94,1019.881532,m
1989,95,2399.546851,m
1990,0,130391.4222,m
1990,1,128830.0246,m
1990,2,127879.5672,m
1990,3,127415.9874,m
1990,4,127315.2227,m
1990,5,127453.2105,m
1990,6,127705.888,m
1990,7,127949.1928,m
1990,8,128059.0621,m
1990,9,127911.4334,m
1990,10,127730.6822,m
1990,11,127741.1839,m
1990,12,126076.6854,m
1990,13,121916.2482,m
1990,14,116181.1238,m
1990,15,110553.4353,m
1990,16,104624.6777,m
1990,17,99693.00115,m
1990,18,96551.66614,m
1990,19,94571.72048,m
1990,20,92322.6131,m
1990,21,90080.44827,m
1990,22,87810.95735,m
1990,23,85350.61561,m
1990,24,82794.54238,m
1990,25,80403.53083,m
1990,26,78128.00119,m
1990,27,75855.44962,m
1990,28,73556.56311,m
1990,29,71254.46543,m
1990,30,68988.91081,m
1990,31,66736.72936,m
1990,32,64563.74078,m
1990,33,62501.75733,m
1990,34,60508.43329,m
1990,35,58529.77447,m
1990,36,56600.77629,m
1990,37,54559.35608,m
1990,38,52327.13858,m
1990,39,49989.98033,m
1990,40,47725.52539,m
1990,41,45514.33975,m
1990,42,43377.49831,m
1990,43,41348.66787,m
1990,44,39427.75778,m
1990,45,37543.30847,m
1990,46,35664.36928,m
1990,47,34066.67634,m
1990,48,32865.8709,m
1990,49,31922.02189,m
1990,50,31024.09419,m
1990,51,30267.73944,m
1990,52,29255.17346,m
1990,53,27784.21552,m
1990,54,26063.88139,m
1990,55,24439.55439,m
1990,56,22763.18205,m
1990,57,21548.81394,m
1990,58,21061.68792,m
1990,59,21015.29012,m
1990,60,20912.10426,m
1990,61,20916.71609,m
1990,62,20473.41986,m
1990,63,19276.30523,m
1990,64,17619.70479,m
1990,65,16079.57304,m
1990,66,14511.57299,m
1990,67,13242.51053,m
1990,68,12483.66867,m
1990,69,12053.7114,m
1990,70,11566.88426,m
1990,71,11108.57563,m
1990,72,10577.25603,m
1990,73,9886.331071,m
1990,74,9104.971313,m
1990,75,8383.550805,m
1990,76,7685.525702,m
1990,77,7047.884829,m
1990,78,6502.00366,m
1990,79,6017.980442,m
1990,80,5543.834342,m
1990,81,5101.117199,m
1990,82,4623.257321,m
1990,83,4075.489337,m
1990,84,3496.484148,m
1990,85,2968.974423,m
1990,86,2487.569297,m
1990,87,2046.877911,m
1990,88,1656.196655,m
1990,89,1324.821923,m
1990,90,1062.050107,m
1990,91,877.1776009,m
1990,92,779.5007964,m
1990,93,778.3160865,m
1990,94,882.9198639,m
1990,95,2298.425645,m
1991,0,130801.2951,m
1991,1,129381.9339,m
1991,2,128538.0298,m
1991,3,128151.0005,m
1991,4,128102.2638,m
1991,5,128273.2373,m
1991,6,128545.3388,m
1991,7,128799.986,m
1991,8,128918.5966,m
1991,9,128782.5883,m
1991,10,128607.4159,m
1991,11,128608.534,m
1991,12,126997.1753,m
1991,13,122986.6833,m
1991,14,117460.5868,m
1991,15,112024.3214,m
1991,16,106279.1004,m
1991,17,101507.3637,m
1991,18,98484.97509,m
1991,19,96586.77591,m
1991,20,94420.78688,m
1991,21,92276.25547,m
1991,22,89999.67291,m
1991,23,87378.70411,m
1991,24,84569.97747,m
1991,25,81933.53394,m
1991,26,79386.65823,m
1991,27,76954.4286,m
1991,28,74681.81924,m
1991,29,72523.97639,m
1991,30,70381.52306,m
1991,31,68262.87581,m
1991,32,66180.20988,m
1991,33,64125.8556,m
1991,34,62089.01102,m
1991,35,60082.55657,m
1991,36,58123.13132,m
1991,37,56074.00433,m
1991,38,53874.50323,m
1991,39,51591.764,m
1991,40,49371.93842,m
1991,41,47207.80821,m
1991,42,45078.17054,m
1991,43,42994.37652,m
1991,44,40979.43108,m
1991,45,39003.62066,m
1991,46,37023.24711,m
1991,47,35352.87702,m
1991,48,34130.27538,m
1991,49,33194.65321,m
1991,50,32295.80945,m
1991,51,31541.80772,m
1991,52,30502.39025,m
1991,53,28956.7492,m
1991,54,27132.67789,m
1991,55,25412.61523,m
1991,56,23640.67874,m
1991,57,22348.07659,m
1991,58,21812.19186,m
1991,59,21737.83206,m
1991,60,21604.41125,m
1991,61,21578.43412,m
1991,62,21117.49424,m
1991,63,19919.12565,m
1991,64,18271.62165,m
1991,65,16742.02591,m
1991,66,15188.47097,m
1991,67,13923.32066,m
1991,68,13149.975,m
1991,69,12693.30796,m
1991,70,12181.89313,m
1991,71,11698.53543,m
1991,72,11141.14788,m
1991,73,10424.38422,m
1991,74,9616.974791,m
1991,75,8868.140215,m
1991,76,8142.209219,m
1991,77,7475.244459,m
1991,78,6898.256945,m
1991,79,6382.479409,m
1991,80,5877.006745,m
1991,81,5402.667779,m
1991,82,4897.916571,m
1991,83,4330.438909,m
1991,84,3736.566217,m
1991,85,3193.817306,m
1991,86,2697.336219,m
1991,87,2242.266998,m
1991,88,1837.482814,m
1991,89,1491.856838,m
1991,90,1214.26224,m
1991,91,1013.572191,m
1991,92,898.6598615,m
1991,93,878.3984222,m
1991,94,961.6610437,m
1991,95,2703.315905,m
1992,0,131209.7334,m
1992,1,129935.5771,m
1992,2,129200.3992,m
1992,3,128891.2634,m
1992,4,128895.2331,m
1992,5,129099.3719,m
1992,6,129390.7432,m
1992,7,129656.4105,m
1992,8,129783.4375,m
1992,9,129658.8877,m
1992,10,129489.0816,m
1992,11,129480.3398,m
1992,12,127923.4405,m
1992,13,124066.9328,m
1992,14,118755.6517,m
1992,15,113516.1428,m
1992,16,107959.4091,m
1992,17,103352.8166,m
1992,18,100454.8069,m
1992,19,98643.51911,m
1992,20,96565.78079,m
1992,21,94524.78235,m
1992,22,92242.49539,m
1992,23,89455.44042,m
1992,24,86384.48701,m
1992,25,83493.56626,m
1992,26,80665.39042,m
1992,27,78067.95907,m
1992,28,75823.49796,m
1992,29,73816.49336,m
1992,30,71802.95576,m
1992,31,69824.18301,m
1992,32,67836.46557,m
1992,33,65791.04969,m
1992,34,63710.02112,m
1992,35,61675.75311,m
1992,36,59685.61151,m
1992,37,57630.2594,m
1992,38,55467.87916,m
1992,39,53245.57213,m
1992,40,51075.85048,m
1992,41,48964.52366,m
1992,42,46845.04422,m
1992,43,44704.82695,m
1992,44,42591.58404,m
1992,45,40520.34658,m
1992,46,38433.78881,m
1992,47,36687.74208,m
1992,48,35443.51866,m
1992,49,34518.13322,m
1992,50,33619.69555,m
1992,51,32869.47256,m
1992,52,31802.689,m
1992,53,30178.73117,m
1992,54,28245.35387,m
1992,55,26424.48118,m
1992,56,24551.99499,m
1992,57,23176.88807,m
1992,58,22589.27146,m
1992,59,22484.99712,m
1992,60,22319.29573,m
1992,61,22260.50885,m
1992,62,21781.37304,m
1992,63,20583.57555,m
1992,64,18948.47448,m
1992,65,17432.6731,m
1992,66,15897.16969,m
1992,67,14638.30642,m
1992,68,13850.68772,m
1992,69,13366.13136,m
1992,70,12829.18418,m
1992,71,12319.73695,m
1992,72,11735.27436,m
1992,73,10991.92684,m
1992,74,10157.82985,m
1992,75,9380.766306,m
1992,76,8626.113081,m
1992,77,7928.580462,m
1992,78,7318.613036,m
1992,79,6768.877534,m
1992,80,6229.944487,m
1992,81,5721.717855,m
1992,82,5188.678505,m
1992,83,4601.46328,m
1992,84,3993.561598,m
1992,85,3436.174427,m
1992,86,2925.079638,m
1992,87,2456.055106,m
1992,88,2037.449218,m
1992,89,1677.610364,m
1992,90,1384.886932,m
1992,91,1167.62731,m
1992,92,1034.179888,m
1992,93,992.893053,m
1992,94,1052.115195,m
1992,95,3179.531563,m
1993,0,131616.6693,m
1993,1,130490.9473,m
1993,2,129866.7083,m
1993,3,129636.8308,m
1993,4,129694.1932,m
1993,5,129931.6738,m
1993,6,130242.151,m
1993,7,130518.5034,m
1993,8,130653.6092,m
1993,9,130540.347,m
1993,10,130375.6868,m
1993,11,130356.599,m
1993,12,128855.5028,m
1993,13,125157.0932,m
1993,14,120066.5238,m
1993,15,115029.2044,m
1993,16,109665.9938,m
1993,17,105229.8685,m
1993,18,102461.8378,m
1993,19,100742.8132,m
1993,20,98758.64071,m
1993,21,96827.28417,m
1993,22,94540.74607,m
1993,23,91581.98994,m
1993,24,88238.94701,m
1993,25,85084.2359,m
1993,26,81964.514,m
1993,27,79196.19803,m
1993,28,76981.81859,m
1993,29,75132.44015,m
1993,30,73253.81842,m
1993,31,71421.46843,m
1993,32,69533.4799,m
1993,33,67498.36198,m
1993,34,65372.47825,m
1993,35,63310.39232,m
1993,36,61289.24245,m
1993,37,59229.24283,m
1993,38,57108.6406,m
1993,39,54953.1196,m
1993,40,52839.29445,m
1993,41,50786.85569,m
1993,42,48680.68148,m
1993,43,46482.5435,m
1993,44,44266.55711,m
1993,45,42095.65425,m
1993,46,39897.95443,m
1993,47,38073.11496,m
1993,48,36807.493,m
1993,49,35894.49755,m
1993,50,34997.89443,m
1993,51,34252.98725,m
1993,52,33158.32532,m
1993,53,31452.24545,m
1993,54,29403.71307,m
1993,55,27476.70282,m
1993,56,25498.43505,m
1993,57,24036.33759,m
1993,58,23393.86025,m
1993,59,23257.61326,m
1993,60,23057.47656,m
1993,61,22963.53759,m
1993,62,22465.64308,m
1993,63,21270.3922,m
1993,64,19651.25136,m
1993,65,18152.7483,m
1993,66,16639.17009,m
1993,67,15389.15781,m
1993,68,14587.54898,m
1993,69,14073.88611,m
1993,70,13510.43879,m
1993,71,12973.83064,m
1993,72,12361.26058,m
1993,73,11590.58088,m
1993,74,10729.16441,m
1993,75,9923.053882,m
1993,76,9138.867314,m
1993,77,8409.477669,m
1993,78,7764.534556,m
1993,79,7178.475122,m
1993,80,6603.798223,m
1993,81,6059.257668,m
1993,82,5496.472158,m
1993,83,4889.585457,m
1993,84,4268.687249,m
1993,85,3697.434772,m
1993,86,3172.350157,m
1993,87,2689.955535,m
1993,88,2257.962223,m
1993,89,1884.081537,m
1993,90,1576.024793,m
1993,91,1341.503306,m
1993,92,1188.228393,m
1993,93,1123.91137,m
1993,94,1156.263552,m
1993,95,3739.637288,m
1994,0,132022.0336,m
1994,1,131048.0374,m
1994,2,130536.9902,m
1994,3,130387.7582,m
1994,4,130499.2073,m
1994,5,130770.2036,m
1994,6,131099.6132,m
1994,7,131386.3019,m
1994,8,131529.136,m
1994,9,131426.9813,m
1994,10,131267.2386,m
1994,11,131237.3087,m
1994,12,129793.3841,m
1994,13,126257.2614,m
1994,14,121393.4108,m
1994,15,116563.8153,m
1994,16,111399.2496,m
1994,17,107139.0357,m
1994,18,104506.7565,m
1994,19,102885.5393,m
