"","year","type","date_ref","sex","age","deaths"
"3269",2002,"x1",2002.5,"m",68,433.714045603019
"3270",2002,"x1",2002.5,"m",69,441.727238131481
"3271",2002,"x1",2002.5,"m",70,499.822883962833
"3272",2002,"x1",2002.5,"m",71,475.783306377446
"3273",2002,"x1",2002.5,"m",72,548.903688199664
"3274",2002,"x1",2002.5,"m",73,487.803095170139
"3275",2002,"x1",2002.5,"m",74,509.83937462341
"3276",2002,"x1",2002.5,"m",75,526.867408746393
"3277",2002,"x1",2002.5,"m",76,479.789902641677
"3278",2002,"x1",2002.5,"m",77,520.857514350046
"3279",2002,"x1",2002.5,"m",78,473.78000824533
"3280",2002,"x1",2002.5,"m",79,511.842672755526
"3281",2002,"x1",2002.5,"m",80,574.946563917166
"3282",2002,"x1",2002.5,"m",81,464.76516665081
"3283",2002,"x1",2002.5,"m",82,509.83937462341
"3284",2002,"x1",2002.5,"m",83,456.751974122348
"3285",2002,"x1",2002.5,"m",84,474.781657311388
"3286",2002,"x1",2002.5,"m",85,507.836076491295
"3287",2002,"x1",2002.5,"m",86,458.755272254464
"3288",2002,"x1",2002.5,"m",87,433.714045603019
"3289",2002,"x1",2002.5,"m",88,397.654679224939
"3290",2002,"x1",2002.5,"m",89,344.567278723877
"3291",2002,"x1",2002.5,"m",90,341.562331525703
"3292",2002,"x1",2002.5,"m",91,270.445247835601
"3293",2002,"x1",2002.5,"m",92,298.491421685219
"3294",2002,"x1",2002.5,"m",93,213.351251070307
"3295",2002,"x1",2002.5,"m",94,164.270446833476
"3296",2002,"x1",2002.5,"m",95,132.217676719627
"3297",2002,"x1",2002.5,"m",96,94.1550122094314
"3298",2002,"x1",2002.5,"m",97,86.1418196809691
"3299",2002,"x1",2002.5,"m",98,44.0725589065424
"3300",2002,"x1",2002.5,"m",99,187.308375352805
"3301",2003,"x1",2003.5,"f",0,1793.54536046913
"3302",2003,"x1",2003.5,"f",1,405.349258364953
"3303",2003,"x1",2003.5,"f",2,213.183684028976
"3304",2003,"x1",2003.5,"f",3,122.105208692653
"3305",2003,"x1",2003.5,"f",4,66.0569161779924
"3306",2003,"x1",2003.5,"f",5,63.0543290789928
"3307",2003,"x1",2003.5,"f",6,51.0439806829941
"3308",2003,"x1",2003.5,"f",7,54.0465677819938
"3309",2003,"x1",2003.5,"f",8,43.0370817523284
"3310",2003,"x1",2003.5,"f",9,59.0508796136599
"3311",2003,"x1",2003.5,"f",10,58.0500172473267
"3312",2003,"x1",2003.5,"f",11,49.0422559503277
"3313",2003,"x1",2003.5,"f",12,63.0543290789928
"3314",2003,"x1",2003.5,"f",13,70.0603656433253
"3315",2003,"x1",2003.5,"f",14,69.0595032769921
"3316",2003,"x1",2003.5,"f",15,86.0741635046568
"3317",2003,"x1",2003.5,"f",16,93.0802000689893
"3318",2003,"x1",2003.5,"f",17,98.0845119006554
"3319",2003,"x1",2003.5,"f",18,97.0836495343222
"3320",2003,"x1",2003.5,"f",19,102.087961365988
"3321",2003,"x1",2003.5,"f",20,96.082787167989
"3322",2003,"x1",2003.5,"f",21,84.0724387719903
"3323",2003,"x1",2003.5,"f",22,86.0741635046568
"3324",2003,"x1",2003.5,"f",23,86.0741635046568
"3325",2003,"x1",2003.5,"f",24,100.086236633322
"3326",2003,"x1",2003.5,"f",25,91.0784753363229
"3327",2003,"x1",2003.5,"f",26,79.0681269403242
"3328",2003,"x1",2003.5,"f",27,95.0819248016557
"3329",2003,"x1",2003.5,"f",28,95.0819248016557
"3330",2003,"x1",2003.5,"f",29,97.0836495343222
"3331",2003,"x1",2003.5,"f",30,100.086236633322
"3332",2003,"x1",2003.5,"f",31,92.0793377026561
"3333",2003,"x1",2003.5,"f",32,93.0802000689893
"3334",2003,"x1",2003.5,"f",33,82.0707140393239
"3335",2003,"x1",2003.5,"f",34,102.087961365988
"3336",2003,"x1",2003.5,"f",35,83.0715764056571
"3337",2003,"x1",2003.5,"f",36,110.094860296654
"3338",2003,"x1",2003.5,"f",37,101.087098999655
"3339",2003,"x1",2003.5,"f",38,101.087098999655
"3340",2003,"x1",2003.5,"f",39,121.104346326319
"3341",2003,"x1",2003.5,"f",40,121.104346326319
"3342",2003,"x1",2003.5,"f",41,130.112107623318
"3343",2003,"x1",2003.5,"f",42,145.125043118317
"3344",2003,"x1",2003.5,"f",43,134.115557088651
"3345",2003,"x1",2003.5,"f",44,164.141428078648
"3346",2003,"x1",2003.5,"f",45,162.139703345981
"3347",2003,"x1",2003.5,"f",46,182.156950672646
"3348",2003,"x1",2003.5,"f",47,143.12331838565
"3349",2003,"x1",2003.5,"f",48,171.14746464298
"3350",2003,"x1",2003.5,"f",49,168.144877543981
"3351",2003,"x1",2003.5,"f",50,188.162124870645
"3352",2003,"x1",2003.5,"f",51,161.138840979648
"3353",2003,"x1",2003.5,"f",52,198.170748533977
"3354",2003,"x1",2003.5,"f",53,202.17419799931
"3355",2003,"x1",2003.5,"f",54,172.148327009314
"3356",2003,"x1",2003.5,"f",55,205.17678509831
"3357",2003,"x1",2003.5,"f",56,204.175922731977
"3358",2003,"x1",2003.5,"f",57,220.189720593308
"3359",2003,"x1",2003.5,"f",58,238.205243187306
"3360",2003,"x1",2003.5,"f",59,231.199206622973
"3361",2003,"x1",2003.5,"f",60,246.212142117972
"3362",2003,"x1",2003.5,"f",61,234.201793721973
"3363",2003,"x1",2003.5,"f",62,219.188858226975
"3364",2003,"x1",2003.5,"f",63,268.231114177303
"3365",2003,"x1",2003.5,"f",64,257.221628147637
"3366",2003,"x1",2003.5,"f",65,318.274232493963
"3367",2003,"x1",2003.5,"f",66,255.219903414971
"3368",2003,"x1",2003.5,"f",67,302.260434632632
"3369",2003,"x1",2003.5,"f",68,302.260434632632
"3370",2003,"x1",2003.5,"f",69,315.271645394964
"3371",2003,"x1",2003.5,"f",70,345.29751638496
"3372",2003,"x1",2003.5,"f",71,367.316488444291
"3373",2003,"x1",2003.5,"f",72,379.32683684029
"3374",2003,"x1",2003.5,"f",73,404.34839599862
"3375",2003,"x1",2003.5,"f",74,397.342359434288
"3376",2003,"x1",2003.5,"f",75,417.359606760952
"3377",2003,"x1",2003.5,"f",76,378.325974473957
"3378",2003,"x1",2003.5,"f",77,442.381165919283
"3379",2003,"x1",2003.5,"f",78,443.382028285616
"3380",2003,"x1",2003.5,"f",79,421.363056226285
"3381",2003,"x1",2003.5,"f",80,530.457054156606
"3382",2003,"x1",2003.5,"f",81,399.344084166954
"3383",2003,"x1",2003.5,"f",82,491.42342186961
"3384",2003,"x1",2003.5,"f",83,463.39927561228
"3385",2003,"x1",2003.5,"f",84,428.369092790617
"3386",2003,"x1",2003.5,"f",85,475.409624008279
"3387",2003,"x1",2003.5,"f",86,452.389789582615
"3388",2003,"x1",2003.5,"f",87,464.400137978613
"3389",2003,"x1",2003.5,"f",88,506.436357364609
"3390",2003,"x1",2003.5,"f",89,439.378578820283
"3391",2003,"x1",2003.5,"f",90,428.369092790617
"3392",2003,"x1",2003.5,"f",91,339.292342186961
"3393",2003,"x1",2003.5,"f",92,353.304415315626
"3394",2003,"x1",2003.5,"f",93,340.293204553294
"3395",2003,"x1",2003.5,"f",94,229.197481890307
"3396",2003,"x1",2003.5,"f",95,249.214729216971
"3397",2003,"x1",2003.5,"f",96,185.159537771645
"3398",2003,"x1",2003.5,"f",97,157.135391514315
"3399",2003,"x1",2003.5,"f",98,84.0724387719903
"3400",2003,"x1",2003.5,"f",99,385.332011038289
"3401",2003,"x1",2003.5,"f",104,1.00086236633322
"3402",2003,"x1",2003.5,"m",0,2202.67481598318
"3403",2003,"x1",2003.5,"m",1,514.624934279706
"3404",2003,"x1",2003.5,"m",2,213.258970820189
"3405",2003,"x1",2003.5,"m",3,152.184805467928
"3406",2003,"x1",2003.5,"m",4,120.145899053628
"3407",2003,"x1",2003.5,"m",5,80.0972660357518
"3408",2003,"x1",2003.5,"m",6,64.0778128286015
"3409",2003,"x1",2003.5,"m",7,75.0911869085173
"3410",2003,"x1",2003.5,"m",8,82.0996976866456
"3411",2003,"x1",2003.5,"m",9,69.083891955836
"3412",2003,"x1",2003.5,"m",10,78.094834384858
"3413",2003,"x1",2003.5,"m",11,55.0668703995794
"3414",2003,"x1",2003.5,"m",12,88.106992639327
"3415",2003,"x1",2003.5,"m",13,88.106992639327
"3416",2003,"x1",2003.5,"m",14,110.133740799159
"3417",2003,"x1",2003.5,"m",15,111.134956624606
"3418",2003,"x1",2003.5,"m",16,130.158057308097
"3419",2003,"x1",2003.5,"m",17,165.200611198738
"3420",2003,"x1",2003.5,"m",18,190.231006834911
"3421",2003,"x1",2003.5,"m",19,213.258970820189
"3422",2003,"x1",2003.5,"m",20,223.271129074658
"3423",2003,"x1",2003.5,"m",21,252.306388012618
"3424",2003,"x1",2003.5,"m",22,276.335567823344
"3425",2003,"x1",2003.5,"m",23,283.344078601472
"3426",2003,"x1",2003.5,"m",24,257.312467139853
"3427",2003,"x1",2003.5,"m",25,240.291798107256
"3428",2003,"x1",2003.5,"m",26,238.289366456362
"3429",2003,"x1",2003.5,"m",27,249.302740536278
"3430",2003,"x1",2003.5,"m",28,252.306388012618
"3431",2003,"x1",2003.5,"m",29,248.301524710831
"3432",2003,"x1",2003.5,"m",30,241.293013932702
"3433",2003,"x1",2003.5,"m",31,213.258970820189
"3434",2003,"x1",2003.5,"m",32,243.295445583596
"3435",2003,"x1",2003.5,"m",33,218.265049947424
"3436",2003,"x1",2003.5,"m",34,226.274776550999
"3437",2003,"x1",2003.5,"m",35,212.257754994742
"3438",2003,"x1",2003.5,"m",36,251.305172187171
"3439",2003,"x1",2003.5,"m",37,199.241949263933
"3440",2003,"x1",2003.5,"m",38,241.293013932702
"3441",2003,"x1",2003.5,"m",39,221.268697423764
"3442",2003,"x1",2003.5,"m",40,246.299093059937
"3443",2003,"x1",2003.5,"m",41,246.299093059937
"3444",2003,"x1",2003.5,"m",42,281.341646950578
"3445",2003,"x1",2003.5,"m",43,257.312467139853
"3446",2003,"x1",2003.5,"m",44,259.314898790747
"3447",2003,"x1",2003.5,"m",45,270.328272870662
"3448",2003,"x1",2003.5,"m",46,285.346510252366
"3449",2003,"x1",2003.5,"m",47,255.310035488959
"3450",2003,"x1",2003.5,"m",48,266.323409568875
"3451",2003,"x1",2003.5,"m",49,294.357452681388
"3452",2003,"x1",2003.5,"m",50,326.396359095689
"3453",2003,"x1",2003.5,"m",51,247.300308885384
"3454",2003,"x1",2003.5,"m",52,291.353805205047
"3455",2003,"x1",2003.5,"m",53,311.378121713985
"3456",2003,"x1",2003.5,"m",54,315.382985015773
"3457",2003,"x1",2003.5,"m",55,329.400006572029
"3458",2003,"x1",2003.5,"m",56,306.372042586751
"3459",2003,"x1",2003.5,"m",57,293.356236855941
"3460",2003,"x1",2003.5,"m",58,323.392711619348
"3461",2003,"x1",2003.5,"m",59,328.398790746583
"3462",2003,"x1",2003.5,"m",60,382.464445320715
"3463",2003,"x1",2003.5,"m",61,313.380553364879
"3464",2003,"x1",2003.5,"m",62,347.421891430074
"3465",2003,"x1",2003.5,"m",63,365.443776288118
"3466",2003,"x1",2003.5,"m",64,359.436481335436
"3467",2003,"x1",2003.5,"m",65,401.487546004206
"3468",2003,"x1",2003.5,"m",66,400.486330178759
"3469",2003,"x1",2003.5,"m",67,434.527668243954
"3470",2003,"x1",2003.5,"m",68,387.47052444795
"3471",2003,"x1",2003.5,"m",69,420.510646687697
"3472",2003,"x1",2003.5,"m",70,460.559279705573
"3473",2003,"x1",2003.5,"m",71,434.527668243954
"3474",2003,"x1",2003.5,"m",72,528.641955835962
"3475",2003,"x1",2003.5,"m",73,503.61156019979
"3476",2003,"x1",2003.5,"m",74,522.634660883281
"3477",2003,"x1",2003.5,"m",75,561.68207807571
"3478",2003,"x1",2003.5,"m",76,460.559279705573
"3479",2003,"x1",2003.5,"m",77,500.607912723449
"3480",2003,"x1",2003.5,"m",78,515.626150105152
"3481",2003,"x1",2003.5,"m",79,531.645603312303
"3482",2003,"x1",2003.5,"m",80,541.657761566772
"3483",2003,"x1",2003.5,"m",81,466.566574658254
"3484",2003,"x1",2003.5,"m",82,488.593322818086
"3485",2003,"x1",2003.5,"m",83,478.581164563617
"3486",2003,"x1",2003.5,"m",84,400.486330178759
"3487",2003,"x1",2003.5,"m",85,503.61156019979
"3488",2003,"x1",2003.5,"m",86,415.504567560463
"3489",2003,"x1",2003.5,"m",87,453.550768927445
"3490",2003,"x1",2003.5,"m",88,379.460797844374
"3491",2003,"x1",2003.5,"m",89,344.418243953733
"3492",2003,"x1",2003.5,"m",90,325.395143270242
"3493",2003,"x1",2003.5,"m",91,274.33313617245
"3494",2003,"x1",2003.5,"m",92,294.357452681388
"3495",2003,"x1",2003.5,"m",93,202.245596740273
"3496",2003,"x1",2003.5,"m",94,179.217632754995
"3497",2003,"x1",2003.5,"m",95,138.167783911672
"3498",2003,"x1",2003.5,"m",96,106.128877497371
"3499",2003,"x1",2003.5,"m",97,85.1033451629863
"3500",2003,"x1",2003.5,"m",98,40.0486330178759
"3501",2003,"x1",2003.5,"m",99,190.231006834911
"3502",2003,"x1",2003.5,"m",101,1.0012158254469
"3503",2003,"x1",2003.5,"m",102,1.0012158254469
"3504",2004,"x1",2004.5,"f",0,1704.23169538396
"3505",2004,"x1",2004.5,"f",1,353.255307381408
"3506",2004,"x1",2004.5,"f",2,191.138140821102
"3507",2004,"x1",2004.5,"f",3,88.063646032759
"3508",2004,"x1",2004.5,"f",4,79.0571367794086
"3509",2004,"x1",2004.5,"f",5,61.0441182727079
"3510",2004,"x1",2004.5,"f",6,45.0325462667518
"3511",2004,"x1",2004.5,"f",7,60.0433950223357
"3512",2004,"x1",2004.5,"f",8,51.0368857689853
"3513",2004,"x1",2004.5,"f",9,36.0260370134014
"3514",2004,"x1",2004.5,"f",10,34.0245905126569
"3515",2004,"x1",2004.5,"f",11,55.0397787704744
"3516",2004,"x1",2004.5,"f",12,56.0405020208466
"3517",2004,"x1",2004.5,"f",13,81.0585832801532
"3518",2004,"x1",2004.5,"f",14,60.0433950223357
"3519",2004,"x1",2004.5,"f",15,76.0549670282919
"3520",2004,"x1",2004.5,"f",16,94.0679855349926
"3521",2004,"x1",2004.5,"f",17,89.0643692831312
"3522",2004,"x1",2004.5,"f",18,115.08317379281
"3523",2004,"x1",2004.5,"f",19,92.066539034248
"3524",2004,"x1",2004.5,"f",20,114.082450542438
"3525",2004,"x1",2004.5,"f",21,81.0585832801532
"3526",2004,"x1",2004.5,"f",22,104.075218038715
"3527",2004,"x1",2004.5,"f",23,110.079557540949
"3528",2004,"x1",2004.5,"f",24,107.077387789832
"3529",2004,"x1",2004.5,"f",25,80.0578600297809
"3530",2004,"x1",2004.5,"f",26,89.0643692831312
"3531",2004,"x1",2004.5,"f",27,95.0687087853648
"3532",2004,"x1",2004.5,"f",28,91.0658157838758
"3533",2004,"x1",2004.5,"f",29,73.0527972771751
"3534",2004,"x1",2004.5,"f",30,74.0535205275473
"3535",2004,"x1",2004.5,"f",31,86.0621995320145
"3536",2004,"x1",2004.5,"f",32,94.0679855349926
"3537",2004,"x1",2004.5,"f",33,104.075218038715
"3538",2004,"x1",2004.5,"f",34,104.075218038715
"3539",2004,"x1",2004.5,"f",35,96.0694320357371
"3540",2004,"x1",2004.5,"f",36,96.0694320357371
"3541",2004,"x1",2004.5,"f",37,96.0694320357371
"3542",2004,"x1",2004.5,"f",38,110.079557540949
"3543",2004,"x1",2004.5,"f",39,131.094745798766
"3544",2004,"x1",2004.5,"f",40,145.104871303978
"3545",2004,"x1",2004.5,"f",41,129.093299298022
"3546",2004,"x1",2004.5,"f",42,131.094745798766
"3547",2004,"x1",2004.5,"f",43,124.08968304616
"3548",2004,"x1",2004.5,"f",44,133.096192299511
"3549",2004,"x1",2004.5,"f",45,164.118613061051
"3550",2004,"x1",2004.5,"f",46,145.104871303978
"3551",2004,"x1",2004.5,"f",47,157.113550308445
"3552",2004,"x1",2004.5,"f",48,154.111380557328
"3553",2004,"x1",2004.5,"f",49,173.125122314401
"3554",2004,"x1",2004.5,"f",50,185.133801318868
"3555",2004,"x1",2004.5,"f",51,191.138140821102
"3556",2004,"x1",2004.5,"f",52,179.129461816635
"3557",2004,"x1",2004.5,"f",53,208.15043607743
"3558",2004,"x1",2004.5,"f",54,208.15043607743
"3559",2004,"x1",2004.5,"f",55,197.142480323335
"3560",2004,"x1",2004.5,"f",56,229.165624335248
"3561",2004,"x1",2004.5,"f",57,246.177919591576
"3562",2004,"x1",2004.5,"f",58,226.163454584131
"3563",2004,"x1",2004.5,"f",59,245.177196341204
"3564",2004,"x1",2004.5,"f",60,278.201063603489
"3565",2004,"x1",2004.5,"f",61,241.174303339715
"3566",2004,"x1",2004.5,"f",62,258.186598596043
"3567",2004,"x1",2004.5,"f",63,272.196724101255
"3568",2004,"x1",2004.5,"f",64,278.201063603489
"3569",2004,"x1",2004.5,"f",65,287.207572856839
"3570",2004,"x1",2004.5,"f",66,255.184428844927
"3571",2004,"x1",2004.5,"f",67,307.222037864284
"3572",2004,"x1",2004.5,"f",68,354.25603063178
"3573",2004,"x1",2004.5,"f",69,311.224930865773
"3574",2004,"x1",2004.5,"f",70,326.235779621357
"3575",2004,"x1",2004.5,"f",71,304.219868113167
"3576",2004,"x1",2004.5,"f",72,371.268325888109
"3577",2004,"x1",2004.5,"f",73,443.320399914912
"3578",2004,"x1",2004.5,"f",74,408.295086151883
"3579",2004,"x1",2004.5,"f",75,461.333418421612
"3580",2004,"x1",2004.5,"f",76,398.28785364816
"3581",2004,"x1",2004.5,"f",77,378.273388640715
"3582",2004,"x1",2004.5,"f",78,460.33269517124
"3583",2004,"x1",2004.5,"f",79,479.346436928313
"3584",2004,"x1",2004.5,"f",80,530.383322697298
"3585",2004,"x1",2004.5,"f",81,468.338481174218
"3586",2004,"x1",2004.5,"f",82,497.359455435014
"3587",2004,"x1",2004.5,"f",83,498.360178685386
"3588",2004,"x1",2004.5,"f",84,475.343543926824
"3589",2004,"x1",2004.5,"f",85,498.360178685386
"3590",2004,"x1",2004.5,"f",86,504.36451818762
"3591",2004,"x1",2004.5,"f",87,477.344990427569
"3592",2004,"x1",2004.5,"f",88,445.321846415656
"3593",2004,"x1",2004.5,"f",89,450.325462667518
"3594",2004,"x1",2004.5,"f",90,460.33269517124
"3595",2004,"x1",2004.5,"f",91,342.247351627313
"3596",2004,"x1",2004.5,"f",92,340.245905126569
"3597",2004,"x1",2004.5,"f",93,325.235056370985
"3598",2004,"x1",2004.5,"f",94,305.22059136354
"3599",2004,"x1",2004.5,"f",95,254.183705594554
"3600",2004,"x1",2004.5,"f",96,215.155498830036
"3601",2004,"x1",2004.5,"f",97,129.093299298022
"3602",2004,"x1",2004.5,"f",98,224.162008083387
"3603",2004,"x1",2004.5,"f",99,276.199617102744
"3604",2004,"x1",2004.5,"f",100,1.00072325037226
"3605",2004,"x1",2004.5,"m",0,2244.64496381086
"3606",2004,"x1",2004.5,"m",1,418.493128846093
"3607",2004,"x1",2004.5,"m",2,234.276057775085
"3608",2004,"x1",2004.5,"m",3,120.141568089787
"3609",2004,"x1",2004.5,"m",4,117.138028887543
"3610",2004,"x1",2004.5,"m",5,82.096738194688
"3611",2004,"x1",2004.5,"m",6,85.1002773969327
"3612",2004,"x1",2004.5,"m",7,98.115613939993
"3613",2004,"x1",2004.5,"m",8,62.0731435130568
"3614",2004,"x1",2004.5,"m",9,80.0943787265249
"3615",2004,"x1",2004.5,"m",10,53.0625259063227
"3616",2004,"x1",2004.5,"m",11,76.0896597901986
"3617",2004,"x1",2004.5,"m",12,78.0920192583618
"3618",2004,"x1",2004.5,"m",13,77.0908395242802
"3619",2004,"x1",2004.5,"m",14,99.1167936740745
"3620",2004,"x1",2004.5,"m",15,123.145107292032
"3621",2004,"x1",2004.5,"m",16,113.133309951216
"3622",2004,"x1",2004.5,"m",17,164.193476389376
"3623",2004,"x1",2004.5,"m",18,178.209992666518
"3624",2004,"x1",2004.5,"m",19,221.260721232025
"3625",2004,"x1",2004.5,"m",20,254.299652456717
"3626",2004,"x1",2004.5,"m",21,233.274878041004
"3627",2004,"x1",2004.5,"m",22,292.344482351816
"3628",2004,"x1",2004.5,"m",23,261.307910595287
"3629",2004,"x1",2004.5,"m",24,265.312629531614
"3630",2004,"x1",2004.5,"m",25,250.29493352039
"3631",2004,"x1",2004.5,"m",26,287.338583681408
"3632",2004,"x1",2004.5,"m",27,266.313809265695
"3633",2004,"x1",2004.5,"m",28,248.292574052227
"3634",2004,"x1",2004.5,"m",29,232.273698306922
"3635",2004,"x1",2004.5,"m",30,268.316168733858
"3636",2004,"x1",2004.5,"m",31,235.277237509167
"3637",2004,"x1",2004.5,"m",32,279.329145808756
"3638",2004,"x1",2004.5,"m",33,252.297292988553
"3639",2004,"x1",2004.5,"m",34,233.274878041004
"3640",2004,"x1",2004.5,"m",35,239.281956445493
"3641",2004,"x1",2004.5,"m",36,226.266619902433
"3642",2004,"x1",2004.5,"m",37,233.274878041004
"3643",2004,"x1",2004.5,"m",38,244.287855115901
"3644",2004,"x1",2004.5,"m",39,230.271338838759
"3645",2004,"x1",2004.5,"m",40,245.289034849982
"3646",2004,"x1",2004.5,"m",41,211.248923891209
"3647",2004,"x1",2004.5,"m",42,244.287855115901
"3648",2004,"x1",2004.5,"m",43,261.307910595287
"3649",2004,"x1",2004.5,"m",44,277.326786340592
"3650",2004,"x1",2004.5,"m",45,283.333864745082
"3651",2004,"x1",2004.5,"m",46,255.300832190798
"3652",2004,"x1",2004.5,"m",47,296.349201288142
"3653",2004,"x1",2004.5,"m",48,270.318528202021
"3654",2004,"x1",2004.5,"m",49,298.351560756305
"3655",2004,"x1",2004.5,"m",50,295.34802155406
"3656",2004,"x1",2004.5,"m",51,288.33976341549
"3657",2004,"x1",2004.5,"m",52,303.357459426713
"3658",2004,"x1",2004.5,"m",53,312.368077033447
"3659",2004,"x1",2004.5,"m",54,318.375155437936
"3660",2004,"x1",2004.5,"m",55,276.325606606511
"3661",2004,"x1",2004.5,"m",56,324.382233842426
"3662",2004,"x1",2004.5,"m",57,319.376335172018
"3663",2004,"x1",2004.5,"m",58,350.412906928546
"3664",2004,"x1",2004.5,"m",59,314.37043650161
"3665",2004,"x1",2004.5,"m",60,350.412906928546
"3666",2004,"x1",2004.5,"m",61,349.411727194465
"3667",2004,"x1",2004.5,"m",62,358.422344801199
"3668",2004,"x1",2004.5,"m",63,345.407008258139
"3669",2004,"x1",2004.5,"m",64,392.462455759972
"3670",2004,"x1",2004.5,"m",65,380.448298950993
"3671",2004,"x1",2004.5,"m",66,400.471893632624
"3672",2004,"x1",2004.5,"m",67,414.488409909766
"3673",2004,"x1",2004.5,"m",68,457.539138475273
"3674",2004,"x1",2004.5,"m",69,424.500207250582
"3675",2004,"x1",2004.5,"m",70,506.59694544527
"3676",2004,"x1",2004.5,"m",71,474.55919395466
"3677",2004,"x1",2004.5,"m",72,495.583968370373
"3678",2004,"x1",2004.5,"m",73,521.614641456493
"3679",2004,"x1",2004.5,"m",74,542.639415872206
"3680",2004,"x1",2004.5,"m",75,592.698402576284
"3681",2004,"x1",2004.5,"m",76,519.61228198833
"3682",2004,"x1",2004.5,"m",77,515.607563052004
"3683",2004,"x1",2004.5,"m",78,541.638236138125
"3684",2004,"x1",2004.5,"m",79,528.622899595064
"3685",2004,"x1",2004.5,"m",80,549.647674010777
"3686",2004,"x1",2004.5,"m",81,499.588687306699
"3687",2004,"x1",2004.5,"m",82,536.632337467717
"3688",2004,"x1",2004.5,"m",83,564.665370022001
"3689",2004,"x1",2004.5,"m",84,478.563912890986
"3690",2004,"x1",2004.5,"m",85,475.560373688741
"3691",2004,"x1",2004.5,"m",86,484.570991295476
"3692",2004,"x1",2004.5,"m",87,440.519082995887
"3693",2004,"x1",2004.5,"m",88,398.469534164461
"3694",2004,"x1",2004.5,"m",89,358.422344801199
"3695",2004,"x1",2004.5,"m",90,374.441220546504
"3696",2004,"x1",2004.5,"m",91,284.335044479163
"3697",2004,"x1",2004.5,"m",92,276.325606606511
"3698",2004,"x1",2004.5,"m",93,220.259541497943
"3699",2004,"x1",2004.5,"m",94,186.21943053917
"3700",2004,"x1",2004.5,"m",95,172.202914262029
"3701",2004,"x1",2004.5,"m",96,130.153365430603
"3702",2004,"x1",2004.5,"m",97,89.1049963332589
"3703",2004,"x1",2004.5,"m",98,114.134489685298
"3704",2004,"x1",2004.5,"m",99,148.174600644071
"3705",2004,"x1",2004.5,"m",101,1.00117973408156
"3706",2005,"x1",2005.5,"f",0,1597.65825810972
"3707",2005,"x1",2005.5,"f",1,336.138493879065
"3708",2005,"x1",2005.5,"f",2,138.056881414616
"3709",2005,"x1",2005.5,"f",3,75.0309138122913
"3710",2005,"x1",2005.5,"f",4,89.0366843905857
"3711",2005,"x1",2005.5,"f",5,71.0292650756358
"3712",2005,"x1",2005.5,"f",6,67.0276163389803
"3713",2005,"x1",2005.5,"f",7,57.0234944973414
"3714",2005,"x1",2005.5,"f",8,48.0197848398665
"3715",2005,"x1",2005.5,"f",9,37.0152508140637
"3716",2005,"x1",2005.5,"f",10,32.0131898932443
"3717",2005,"x1",2005.5,"f",11,53.0218457606859
"3718",2005,"x1",2005.5,"f",12,59.0243188656692
"3719",2005,"x1",2005.5,"f",13,57.0234944973414
"3720",2005,"x1",2005.5,"f",14,64.0263797864886
"3721",2005,"x1",2005.5,"f",15,59.0243188656692
"3722",2005,"x1",2005.5,"f",16,106.043691521372
"3723",2005,"x1",2005.5,"f",17,87.0358600222579
"3724",2005,"x1",2005.5,"f",18,103.04245496888
"3725",2005,"x1",2005.5,"f",19,93.0383331272412
"3726",2005,"x1",2005.5,"f",20,112.046164626355
"3727",2005,"x1",2005.5,"f",21,73.0300894439636
"3728",2005,"x1",2005.5,"f",22,105.043279337208
"3729",2005,"x1",2005.5,"f",23,82.0337991014385
"3730",2005,"x1",2005.5,"f",24,95.039157495569
"3731",2005,"x1",2005.5,"f",25,89.0366843905857
"3732",2005,"x1",2005.5,"f",26,101.041630600552
"3733",2005,"x1",2005.5,"f",27,96.0395696797329
"3734",2005,"x1",2005.5,"f",28,88.0362722064218
"3735",2005,"x1",2005.5,"f",29,91.0375087589135
"3736",2005,"x1",2005.5,"f",30,89.0366843905857
"3737",2005,"x1",2005.5,"f",31,98.0403940480607
"3738",2005,"x1",2005.5,"f",32,84.0346234697663
"3739",2005,"x1",2005.5,"f",33,90.0370965747496
"3740",2005,"x1",2005.5,"f",34,94.0387453114051
"3741",2005,"x1",2005.5,"f",35,105.043279337208
"3742",2005,"x1",2005.5,"f",36,109.044928073863
"3743",2005,"x1",2005.5,"f",37,97.0399818638968
"3744",2005,"x1",2005.5,"f",38,116.047813363011
"3745",2005,"x1",2005.5,"f",39,129.053171757141
"3746",2005,"x1",2005.5,"f",40,123.050698652158
"3747",2005,"x1",2005.5,"f",41,142.058530151272
"3748",2005,"x1",2005.5,"f",42,163.067186018713
"3749",2005,"x1",2005.5,"f",43,143.058942335435
"3750",2005,"x1",2005.5,"f",44,140.057705782944
"3751",2005,"x1",2005.5,"f",45,166.068422571205
"3752",2005,"x1",2005.5,"f",46,155.063888545402
"3753",2005,"x1",2005.5,"f",47,157.06471291373
"3754",2005,"x1",2005.5,"f",48,184.075841886155
"3755",2005,"x1",2005.5,"f",49,219.090268331891
"3756",2005,"x1",2005.5,"f",50,179.073780965335
"3757",2005,"x1",2005.5,"f",51,198.081612464449
"3758",2005,"x1",2005.5,"f",52,181.074605333663
"3759",2005,"x1",2005.5,"f",53,191.078727175302
"3760",2005,"x1",2005.5,"f",54,213.087795226907
"3761",2005,"x1",2005.5,"f",55,226.093153621038
"3762",2005,"x1",2005.5,"f",56,211.08697085858
"3763",2005,"x1",2005.5,"f",57,243.100160751824
